Load,Load
0.8387991919191919,914.4873382380722
0.8438367171717172,914.9434148634176
0.8488742424242424,915.3948247912409
0.8539117676767677,915.8415664674545
0.8589492929292929,916.2836383379697
0.8639868181818181,916.7210388486978
0.8690243434343434,917.1537664455512
0.8740618686868686,917.5818195744407
0.879099393939394,918.0051966812784
0.8841369191919192,918.4238962119757
0.8891744444444444,918.8379166124444
0.8942119696969697,919.2472563285959
0.8992494949494949,919.6519138063421
0.9042870202020202,920.0518874915942
0.9093245454545454,920.4471758302641
0.9143620707070707,920.8377772682632
0.919399595959596,921.2236902515035
0.9244371212121212,921.6049132258966
0.9294746464646464,921.9814446373537
0.9345121717171717,922.3532829317867
0.9395496969696969,922.7204265551068
0.9445872222222222,923.0828739532265
0.9496247474747475,923.4406235720564
0.9546622727272727,923.7936738575088
