Load,Load
0.788559696969697,0.022353507810450583
0.7935939898989899,0.021301724206702462
0.7986282828282829,0.02027528498342923
0.8036625757575758,0.019274190234689483
0.8086968686868687,0.018298439980858325
0.8137311616161617,0.01734803420196667
0.8187654545454546,0.016422972877633144
0.8237997474747475,0.015523255987476366
0.8288340404040404,0.014648883511114942
0.8338683333333333,0.013799855428167494
0.8389026262626262,0.01297617171825265
0.8439369191919193,0.012177832360988995
0.8489712121212122,0.011404837335995198
0.8540055050505051,0.010657186622889852
0.859039797979798,0.009934880201291572
0.8640740909090909,0.009237918050818982
0.8691083838383838,0.008566300151090701
0.8741426767676768,0.007920026481725342
0.8791769696969697,0.007299097022341525
0.8842112626262627,0.006703511752557854
0.8892455555555556,0.00613327065199298
0.8942798484848485,0.0055883737002655
0.8993141414141415,0.0050688208769940355
